@relation  generated
@attribute A numeric
@attribute B numeric
@attribute class {0,1}

@data
12.698681629350606,72.4247033520084,0
9.754040499940952,70.54411915640809,0
27.849821886704838,0.5028883301121057,0
96.48885351992766,0.829565739263971,0
15.761308167754828,82.46283426663942,0
48.53756487228412,22.765307205821895,0
14.188633862721534,64.19993055217803,0
42.1761282626275,10.532018297591527,0
65.57406991565868,10.42529976019173,0
3.5711678574189554,46.97587762928435,0
67.87351548577735,32.03226320161483,0
65.54778901775566,18.826761682923056,0
17.118668781156178,75.91938373498184,0
70.60460880196088,3.168930011220694,0
3.1832846377420676,64.23391570829645,0
27.692298496088995,56.687091276064564,0
4.617139063115394,37.64095454500666,0
9.713178123584754,21.254837943986814,0
69.4828622975817,14.544348012461118,0
31.70994800608605,48.914245039065584,0
95.0222048838355,1.284574687376272,0
3.444608050290876,18.66120248121952,0
43.874435965639826,48.52304569497701,0
76.55167881490024,14.105696859946015,0
18.68726045543786,69.10669159834268,0
48.976439578823104,3.4492619784632583,0
44.55862007108995,48.88572636084599,0
70.93648308580725,11.245137935069804,0
27.60250769985784,63.85413713394208,0
16.261173519463057,56.78526592877881,0
11.899768155837664,42.65042513363545,0
49.836405198214294,7.623944235382996,0
34.03857266661332,56.13350473227945,0
25.509511545926912,9.359654600595368,0
13.862444282867914,67.10220182833481,0
25.750825412373647,8.908426550641035,0
25.428217897153104,59.07757461408865,0
24.35249687249893,10.112931888761889,0
34.998376598480874,5.158820538393371,0
19.65952504312082,50.41281805978367,0
61.60446761466392,28.29853762141087,0
47.328884890272924,22.536024579435722,0
35.165950706299675,33.128964262558924,0
38.04458469753567,13.203117005490661,0
7.5854289563063615,38.30201040647031,0
53.07975530089727,28.682728475921227,0
12.990620847373012,19.321103859210066,0
46.939064105820584,5.04550031686729,0
1.1902069501241397,18.44341156993542,0
33.71226443988815,4.565832347738286,0
31.121504204480487,11.815524515368203,0
52.85331355062127,41.04148536978369,0
16.564872949978092,12.022858999064978,0
65.40790984767823,25.63851597968798,0
45.054159850249775,20.85223738934301,0
8.382137799693258,66.5827160044803,0
15.2378018969223,6.353789255736864,0
53.83424352600571,16.625153543654825,0
7.817552875318368,5.220863329385217,0
10.66527701805844,79.32916999013257,0
0.4634224134067444,83.20547053765418,0
8.443584551091032,35.9277961450212,0
39.978264909889646,8.88524608922825,0
25.987040285065422,34.16770036396473,0
43.14138274635446,46.0547461088786,0
18.18470283028525,51.35208412675144,0
14.553898038471702,9.718320598699659,0
13.606855870866374,46.371356064551115,0
57.97045873655702,18.717207053983863,0
14.495479822372682,5.194198136834604,0
35.09523808922709,49.97259736213445,0
51.32495398670534,43.90248876592139,0
40.180803375194174,14.905708324568812,0
7.596669169084191,2.827945089579287,0
23.991615355365802,75.66697879843477,0
12.331893483516554,79.61062359428402,0
18.39077882824167,29.355559441744038,0
23.995252566490276,11.520674601803094,0
41.72670690843695,37.50916309879862,0
4.965443032574212,82.88937450567703,0
33.771940982137714,11.269949238072751,0
36.9246781120215,48.08040516794395,0
11.120275529378743,6.652069194912236,0
38.97388369612534,49.72301289369913,0
40.39121455881147,6.036222942396918,0
9.645452516838859,26.245746490402876,0
13.197329260633506,65.10693687024789,0
