@relation last_generated
@attribute A numeric
@attribute B numeric
@attribute class {0,1}

@data
14.04592651210313,42.611311942583384,0
27.812151797112072,45.95603901591293,0
32.84252652510935,42.201455897199445,0
29.08826151203639,47.094026087291255,0
7.954692294973079,47.852834665505725,0
30.494555612529712,44.11608141410838,0
21.779782645199724,14.793926251848278,0
34.24234633362575,48.255363266994664,0
23.91981037933433,15.704176274832534,0
13.110274499089728,42.34033791812901,0
8.231304116103551,50.069090461790736,0
29.5059236183535,48.532461353766344,0
10.179055049829461,47.70195797984233,0
34.75707491908456,45.78095241307165,0
33.405513918395954,48.143891423120344,0
35.58017631643315,47.95278470091332,0
29.67872069860564,46.71936998030453,0
12.584635619008813,49.87425925789269,0
8.625253005899479,44.784809302073874,0
23.10316995728979,8.62029875946982,0
34.97850394174418,50.11691173383727,0
18.120450703976136,10.299639426490765,0
34.81822982754336,46.421219730916256,0
35.97575744300863,46.697872002997315,0
27.251635316329622,48.35574115922169,0
36.15631610230756,46.25434833826492,0
30.559125720048627,47.45335350892552,0
21.760905717593943,10.571941703062294,0
18.26478949145804,14.404874562423208,0
21.636801243124168,15.848564787759104,0
22.661058155211432,8.999024756731231,0
25.712274502819124,12.892050582073667,0
43.58553075242533,26.950251346344665,0
43.222580400772976,30.02344563797994,0
41.469378963615036,9.299110881516777,0
43.09080382117341,32.257751476318916,0
42.23441457645705,6.388753965756159,0
41.6716013529376,32.14019221585631,0
44.68475437146,8.411696569056119,0
44.13903379503382,30.105256391364446,0
42.58862310256286,33.05862528853757,0
42.46960942947015,43.424819049675975,0
42.09066362991346,42.2699162548974,0
43.66032677536449,37.517668470485326,0
45.433689920583696,42.472907448746355,0
41.61098821143287,45.311298218755006,0
41.64065901233772,5.977563022364269,0
41.78119502066927,42.39993327699244,0
41.78889481887051,25.856271203957025,0
46.060230092992214,55.900963142587784,0
43.90349119102441,51.12429401526362,0
43.10152067440703,59.31154426686247,0
42.09305687417354,48.59806618485523,0
45.607015995279525,52.166224079140264,0
43.62503445727764,53.15715314999517,0
