@relation last_generated
@attribute A numeric
@attribute B numeric
@attribute class {0,1}

@data
31.865248092413964,46.62496466265641,0
11.237596681439964,46.68629876821803,0
22.276396744533844,12.027627551905535,0
44.25531822911874,28.88925291340375,0
43.49537335738277,41.839379070211606,0
42.81212306260066,8.329839836480687,0
44.036748960971,48.626637554521416,0
44.00355957602537,54.706110597820626,0
43.71703618287242,51.410437955728526,0
4.761867353511945,64.63422153709541,0
10.206610983773599,68.36043390267628,0
14.393811101964001,66.06914473386898,0
29.704281192881925,67.98987179885108,0
20.221795698859964,68.07622887196881,0
22.165623874069034,64.76778509080916,0
40.55979032828914,65.40832964814508,1
33.57931234216284,69.26415093678463,1
44.29981427734076,68.12530449412893,1
6.2854366772292565,74.6177120057103,0
17.995111173726784,77.59893565363724,0
12.039921510326963,77.89638323034667,0
20.597551553224335,78.6859645603551,0
22.86694821055014,74.68891519975013,0
20.774229273302847,75.11573218996094,0
35.0218013441105,71.80678566773257,1
35.0218013441105,71.80678566773257,1
35.0218013441105,71.80678566773257,1
23.790673840736932,75.4520767929452,0
23.991615355365802,75.66697879843477,0
23.737301970557922,74.60415632576016,0
41.492026311949566,73.54352133248292,1
41.105524519605275,78.50740730346,1
29.751698191274613,77.74623532059934,1
50.22663408181274,26.057363725780757,0
51.62323133978555,5.830262392577114,0
52.932624881314794,14.756468602702236,0
49.6807768159433,44.305448758827495,0
50.418452373629236,32.15875306694954,0
53.05603454692329,39.81301323650638,0
56.18614252816374,49.55400297259375,1
56.18614252816374,49.55400297259375,1
56.18614252816374,49.55400297259375,1
46.84681999039974,53.117957278843996,0
47.0924256358334,51.423806132207304,0
46.96386374170916,52.60406880410539,0
51.87489767829864,67.12154360477416,1
53.159865834501545,58.631799030456044,1
51.194791097682575,74.81662830446597,1
2.8674152464106095,81.10884176210817,0
2.8674152464106095,81.10884176210817,0
2.8674152464106095,81.10884176210817,0
5.939642648556917,86.90540474807365,0
4.160620090785933,92.32266213393055,0
3.4619561005472974,84.4486258733353,0
7.399476957693796,95.35399728294611,1
4.898575053043793,99.01889124210507,1
5.937495519396191,94.56596227005866,1
10.592041673276531,82.61019489139856,0
10.046621996972334,82.32101789546721,0
9.87122786555743,81.52424453136712,0
18.338946533912868,82.7008880109804,1
28.111673668103073,81.72488044678191,1
42.22159397716769,81.88483293054185,1
22.225279423838707,84.60815664468835,1
38.15584570930084,83.82260767002954,1
51.09681676786981,83.99800454886048,1
20.01283895965821,93.0770963677724,1
38.65481569833469,90.63791978318969,1
50.880211461815996,92.15656210131075,1
63.024025065733554,7.87572634358693,0
61.80525174567123,19.24506686842994,0
64.52921682330253,27.233414761026715,0
76.32879892276074,2.607177244652466,0
71.0159696061836,9.943984381124418,0
77.2158642520192,11.687544676993326,0
95.34282323823443,1.5993344409552765,0
98.12632141278114,2.5229229175463583,0
98.26633997219503,1.637066085668526,0
88.55839611986488,12.952046454484758,1
93.71629759590229,11.801119331286412,1
98.6000911763203,13.780134308177843,1
72.824805213362,25.555084361247257,0
73.629206376134,23.178924651356425,0
70.8738367137353,17.663803664039023,0
77.29445225399792,25.15138229227295,1
75.93273831310962,26.99944236206666,1
75.80992752894541,29.994092294489793,1
95.38728860535385,26.636083075821197,1
83.1385682575003,28.497358643048322,1
88.30781163170039,22.22083286487117,1
63.95197104786568,34.603921713045416,0
63.7709098072174,34.60012027888646,0
63.804926783842085,35.89299822301352,0
60.50094786313628,64.23913523333789,1
58.31857314548762,44.25411516501793,1
60.54551917884588,52.74521938757466,1
59.865149728724006,72.14335743742363,1
61.06260882132942,87.0813931338057,1
61.77779002752706,95.14702168024934,1
70.09605492238327,42.69704737391418,1
88.1314551344284,39.651929750559646,1
74.3339318262736,35.94247579094052,1
73.06239644806763,61.196544471148556,1
92.31613899856501,61.69714449868293,1
80.9964947183678,88.20844831354368,1
