81.47236863931789,29.112458226361355,0
90.57919370756193,27.036966856220484,0
12.698681629350606,43.49705161790037,0
91.33758561390194,13.2389513237815,0
63.23592462254095,15.903703774052957,0
9.754040499940952,5.960727052709558,0
27.849821886704838,46.99147351724603,0
54.688151920498385,32.277593748626174,0
95.75068354342976,23.97316124744439,0
96.48885351992766,31.96584805200542,0
15.761308167754828,27.23580552633814,0
97.05927817606157,32.36557401465638,0
95.71669482429456,27.19429669998195,0
48.53756487228412,36.05233102899057,0
80.02804688888001,26.124765288855105,0
14.188633862721534,49.6852312060426,0
42.1761282626275,10.933831619981692,0
91.57355251890671,5.289913662511409,0
79.22073295595544,5.484873226159709,0
95.9492426392903,3.179568548755285,0
65.57406991565868,20.228999792881293,0
3.5711678574189554,22.418645603324766,0
84.9129305868777,18.29080884190856,0
93.39932477575505,38.17523204244067,0
67.87351548577735,31.39481898070844,0
75.77401305783334,38.59901927771225,0
74.31324681249161,46.64267851394098,0
39.222701953416816,48.63704270015069,0
65.54778901775566,9.601417471388746,0
17.118668781156178,6.943710141457765,0
70.60460880196088,34.81331685414974,0
3.1832846377420676,4.691001338743278,0
27.692298496088995,26.270220192966786,0
4.617139063115394,26.51721091964317,0
9.713178123584754,43.05699056966662,0
82.34578283272927,24.242666677605097,0
69.4828622975817,19.67281806076332,0
31.70994800608605,33.5715569837013,0
95.0222048838355,37.06289717271032,0
3.444608050290876,26.00262336951934,0
43.874435965639826,17.385633563876258,0
38.15584570930084,7.499862691584153,0
76.55167881490024,29.304603361573093,0
79.51999011370631,13.107265886390367,0
18.68726045543786,2.222704613911924,0
48.976439578823104,37.74666336155896,0
44.55862007108995,12.139267891048094,0
64.63130101112647,22.120115650097166,0
70.93648308580725,34.389804256005355,0
75.46866819823609,17.96141052009303,0
27.60250769985784,36.81700371506009,0
67.97026768536747,19.735373763938156,0
65.50980039738407,34.17079334839892,0
16.261173519463057,35.2023715167133,0
11.899768155837664,22.11527066916854,0
49.836405198214294,0.9788811776659356,0
95.97439585160811,16.542894010703552,0
34.03857266661332,21.215474841656874,0
58.52677509797773,13.513521171603266,0
22.381193949113698,9.852689904772788,0
75.12670593056528,41.086059248065496,0
25.509511545926912,21.49607046916332,0
50.595705166514236,44.38854771281769,0
69.9076722656686,19.559149773058166,0
89.09032525357985,38.45571936941478,0
95.92914252054443,19.83957585068083,0
54.72155299638031,40.425704794367256,0
13.862444282867914,37.753854950354174,0
14.929400555905747,18.86977724175514,0
25.750825412373647,10.800945798069716,0
84.07172559836626,39.52036089834567,0
25.428217897153104,47.46519559248984,0
81.42848260688163,16.378271703760262,0
24.35249687249893,33.56321852258699,0
92.92636231872278,21.93224912934778,0
34.998376598480874,41.675029779448764,0
19.65952504312082,38.442712621480744,0
25.108385797603106,8.362677274736086,0
61.60446761466392,43.09902393510361,0
47.328884890272924,49.4936076815752,0
35.165950706299675,25.721172825285223,0
83.08286278962909,44.214051156347765,0
58.52640911527243,29.401302765424873,0
54.97236082911395,7.737617432802235,0
91.71936638298101,9.993141142872602,0
28.583901882037356,20.34774185694534,0
75.72002291107212,37.43528591078457,0
75.37290942784954,41.279190789307776,0
38.04458469753567,39.498151497226544,0
56.782164072522114,15.926212269949607,0
7.5854289563063615,26.70320636853632,0
5.395011866660715,4.4975339385290525,0
53.07975530089727,5.585287209660173,0
77.91672301020111,6.814627446914933,0
93.4010684229183,33.93261524000941,0
