@relation  generated
@attribute A numeric
@attribute B numeric
@attribute class {0,1}

@data
81.47236863931789,36.63964976525701,0
90.57919370756193,0.04604228516428943,0
12.698681629350606,18.497966369693145,0
91.33758561390194,16.97396159261501,0
63.23592462254095,18.43665464115856,0
9.754040499940952,30.806389144344372,0
27.849821886704838,12.898872287471143,0
54.688151920498385,31.389571790429663,0
95.75068354342976,18.854286148424464,0
96.48885351992766,1.4305093307647176,0
15.761308167754828,7.034976627341236,0
97.05927817606157,28.8703213356441,0
95.71669482429456,18.939439718612814,0
48.53756487228412,6.108848017529271,0
80.02804688888001,13.644984281964373,0
14.188633862721534,24.295568550733897,0
42.1761282626275,7.669810218471911,0
91.57355251890671,29.537073599077665,0
79.22073295595544,9.713983932726764,0
95.9492426392903,36.696973681975294,0
65.57406991565868,10.762463467440732,0
3.5711678574189554,30.620000664857535,0
84.9129305868777,7.54647907165964,0
93.39932477575505,11.49992692264525,0
67.87351548577735,3.644538547461398,0
75.77401305783334,23.048375226520278,0
74.31324681249161,27.33452973178612,0
39.222701953416816,21.86372458361291,0
65.54778901775566,17.029153674847514,0
17.118668781156178,25.777711257253458,0
70.60460880196088,25.904705206907373,0
3.1832846377420676,27.160670163728078,0
27.692298496088995,25.431468420563345,0
4.617139063115394,37.806964524376056,0
9.713178123584754,8.357396897040914,0
82.34578283272927,28.37126810842179,0
69.4828622975817,9.449223079751864,0
31.70994800608605,4.77584991189222,0
95.0222048838355,24.292157627425386,0
3.444608050290876,18.00550787863584,0
43.874435965639826,18.349019745954713,0
38.15584570930084,26.47779007622608,0
76.55167881490024,30.811420592146405,0
79.51999011370631,14.008720537644201,0
18.68726045543786,26.48038393436538,0
48.976439578823104,16.64634359879186,0
44.55862007108995,33.67716610765236,0
64.63130101112647,33.31667276300863,0
70.93648308580725,10.257639689165892,0
75.46866819823609,24.538429472515013,0
27.60250769985784,23.289966581089082,0
67.97026768536747,21.629573484976387,0
65.50980039738407,34.79764129432029,0
16.261173519463057,10.5911610590252,0
11.899768155837664,12.722963019242366,0
49.836405198214294,4.768581642167646,0
95.97439585160811,37.593178813796825,0
34.03857266661332,25.82207499890094,0
58.52677509797773,19.178528997955514,0
22.381193949113698,25.572678441604335,0
75.12670593056528,21.788644421070515,0
25.509511545926912,25.892459211725107,0
50.595705166514236,21.75543735998556,0
69.9076722656686,28.841864823192456,0
89.09032525357985,20.899812231084084,0
95.92914252054443,39.74818496483408,0
54.72155299638031,8.747065295985355,0
13.862444282867914,4.231930930009127,0
14.929400555905747,4.387898580927767,0
25.750825412373647,2.543654839004228,0
84.07172559836626,16.183199834305032,0
25.428217897153104,17.934916482659812,0
81.42848260688163,14.63264707352685,0
24.35249687249893,30.540185633952536,0
92.92636231872278,25.11585518456675,0
34.998376598480874,30.879215422169803,0
19.65952504312082,37.314142811152784,0
25.108385797603106,38.909634160120554,0
61.60446761466392,7.6811339771109965,0
47.328884890272924,5.554968113166212,0
35.165950706299675,27.850653483319793,0
83.08286278962909,3.7528010709946225,0
58.52640911527243,21.01617615437343,0
54.97236082911395,21.213768735714535,0
91.71936638298101,34.4455924557333,0
28.583901882037356,19.394133342084075,0
75.72002291107212,15.738254448610656,0
75.37290942784954,26.857245586961042,0
38.04458469753567,29.65031773816826,0
56.782164072522114,20.80209869561547,0
7.5854289563063615,13.908506851101006,0
5.395011866660715,5.999890153267322,0
53.07975530089727,23.443682689258477,0
77.91672301020111,10.485812709112295,0
93.4010684229183,1.7781636911295395,0
12.990620847373012,30.197330689247167,0
56.882366087219275,9.711414312838475,0
46.939064105820584,17.696092520077734,0
1.1902069501241397,27.511843404804285,0
33.71226443988815,14.369128416074425,0
16.218230819324276,29.45360297204807,0
79.42845406839069,15.788299011150526,0
31.121504204480487,27.336634678719136,0
52.85331355062127,28.16189721337064,0
16.564872949978092,17.692216535334833,0
60.19819414016365,0.7831049421327485,0
26.29712845401443,13.23431520856284,0
65.40790984767823,16.972379873325497,0
68.92145031400078,10.810816937282613,0
74.81515928237094,7.88215192381823,0
45.054159850249775,32.868847398452395,0
8.382137799693258,17.196856375330654,0
22.897696871681884,35.510838170254154,0
91.33373615016696,15.647319818446533,0
15.2378018969223,30.764575495531826,0
82.58169774895474,15.871660680544665,0
53.83424352600571,32.3405638354938,0
99.61347166268854,30.20308396028334,0
7.817552875318368,15.095821793404113,0
44.26782697754463,8.640756638455773,0
10.66527701805844,31.616288718676536,0
96.18980808550536,37.97215647399187,0
0.4634224134067444,13.102617363008209,0
77.49104647115024,26.850574818069592,0
81.7303220653433,17.545799303478226,0
86.86947053635097,33.34002382355901,0
8.443584551091032,30.7541700971846,0
39.978264909889646,6.6901418197888685,0
25.987040285065422,34.47921914808289,0
80.00684802243076,39.594886145260155,0
43.14138274635446,20.576938260228175,0
91.0647594429523,35.37124092507821,0
18.18470283028525,23.5210422123399,0
26.380291652199006,6.190093946241788,0
14.553898038471702,7.994512914298082,0
13.606855870866374,16.278193485556272,0
86.92922076400893,29.948228728627658,0
57.97045873655702,33.02335263144622,0
54.9860201836332,31.59852119778123,0
14.495479822372682,12.740969815959687,0
85.30311177218937,21.362565094829055,0
62.2055131485066,3.598027150823242,0
35.09523808922709,4.468229767728138,0
51.32495398670534,5.451701957531947,0
40.180803375194174,27.14609219200753,0
7.596669169084191,19.807080763586423,0
23.991615355365802,7.588416240703206,0
12.331893483516554,19.800232999608834,0
18.39077882824167,5.904328879067546,0
23.995252566490276,2.1989658762475273,0
41.72670690843695,34.0285069715603,0
4.965443032574212,22.42238109419539,0
90.2716109915281,37.18435467026653,0
94.4787189721646,27.866688022209104,0
49.086409246807996,23.3116386070336,0
48.92526384000189,32.615888459096844,0
33.771940982137714,35.16055618388711,0
90.0053846417662,39.55646464318357,0
36.9246781120215,0.020895014277790835,0
11.120275529378743,34.617543640520985,0
78.0252068321138,24.502658779359948,0
38.97388369612534,39.59800822835324,0
24.16912859138327,21.107202773537693,0
40.39121455881147,19.18093540840875,0
9.645452516838859,32.05390422087809,0
13.197329260633506,9.113717428241674,0
94.20505907754851,19.923771647855588,0
95.61345402298022,36.03409954128019,0
57.52085950784655,22.986448765207506,0
5.977954294715582,33.80712740216146,0
23.477991337240635,29.545611679816073,0
35.315857122207106,23.439481433059033,0
82.11940401979591,9.869381039438995,0
1.5403437651555052,26.65664869277872,0
4.302380165780784,3.3393125441049065,0
16.899002946270436,25.03839140686333,0
64.91154749564521,26.437782317893692,0
73.17223856586703,29.19007421268884,0
64.77459631363067,35.63008465301289,0
45.09237064309449,39.29212891534426,0
