@relation  generated
@attribute A numeric
@attribute B numeric
@attribute class {0,1}

@data
73.9072227273528,99.19060895903945,1
40.218398522248464,75.83288914496003,1
95.1630464777727,32.97240642091188,0
29.018526513072718,80.61833819361303,1
78.02274351513768,50.691340474575796,0
84.9129305868777,11.31971860748946,0
43.0207391329584,6.342565594903286,0
97.91291324338921,98.85998553245054,1
10.788890508436355,70.99245619350003,1
47.09233485175906,51.17988932044897,0
98.79820031616327,7.089311906802638,0
24.66871976380792,67.35371777863098,1
97.97483783560853,37.2575186361185,0
39.07620822041745,94.54843460223464,1
22.417149898312715,84.69560685816337,1
35.07767448858926,93.27485357319239,1
45.03935806521155,97.39916344712208,1
9.754040499940952,46.209583716516555,0
71.95701348594898,60.29394644411388,1
4.243113750074167,59.723383659305505,0
8.387350828289986,96.44268213591175,1
18.292246941491396,53.696500526448865,0
97.48016671848903,87.9853506890305,1
5.461661522365757,90.46184742678588,1
66.71203000400749,98.29381126476493,1
8.259272699869936,90.49657936011971,1
71.50370784006941,20.150938480615473,0
98.7974701230832,61.56737946590332,1
15.436980547927238,80.6146887684629,1
74.61479427377203,9.59494166075845,1
28.906457167447673,13.053798565369238,0
69.51404995517372,53.57534431715862,0
42.935578857620506,82.83353709888735,1
88.51680082024754,32.39892594227575,0
33.042360960660275,78.01295250933812,1
13.317100760716173,17.63838318158904,0
44.00851390017208,6.529076296382725,0
75.5145904700522,75.52204016778302,1
77.09542206739245,73.30285629342205,1
90.63643232652147,81.72248701375406,1
83.08286278962909,5.629201606491934,0
62.37164126674425,67.50851794301069,1
62.2055131485066,5.397040726234863,0
78.48524272830237,16.157257389033084,0
53.06293038568855,63.36988209258638,1
10.621634492866383,20.255031843122705,0
3.444608050290876,27.00826181795376,0
69.98878499282915,29.25622652603542,0
12.80143997201726,39.228721355746416,0
5.977954294715582,50.7106911032422,0
8.382137799693258,25.795284562995985,0
80.10146227697388,56.34850236417287,0
75.65095435019444,88.77731010383992,1
57.54948597028139,69.57162424774181,1
26.843882139728315,76.15373473536263,1
9.427839006414606,82.26222994247968,1
66.06168245029038,83.61932708570286,1
94.20505907754851,29.885657471783382,0
71.37955832331345,65.70037299695161,1
22.381193949113698,38.3590176624065,0
82.9532824526515,90.35065060320815,1
26.221174778084546,3.8042700415690933,0
66.69315332074987,74.26035733924184,1
38.88837759124285,90.54693294655044,1
67.66446784335392,65.54595886370382,1
68.92145031400078,16.216225405923918,0
65.40790984767823,25.458569809988248,0
93.57308727848805,62.84148335651811,1
54.01058323593658,12.703694219485707,0
71.56780671266215,62.44115716770037,1
58.64396146789179,84.81040144311083,1
9.851873768810837,70.34329005675089,1
26.90915435309975,77.70119848811535,1
6.8806099118051245,16.376327647421437,0
54.91580874199027,94.85906071983388,1
57.52085950784655,34.479673147811255,0
41.342728902081525,69.121132944018,1
24.09049971201107,77.40162871582507,1
7.596669169084191,29.710621145379637,0
78.05196527313579,42.40291306181584,0
88.4405045275995,79.13897891611452,1
38.38686010719714,77.6253872304336,1
46.939064105820584,26.5441387801166,0
93.0040626107489,81.17439609925026,1
36.84845964903365,51.762643121980176,0
3.360383606642947,23.76040471307251,0
23.159438670852385,26.76159888330617,0
58.52640911527243,31.524264231560146,0
65.24510729686149,80.80517661242968,1
26.64714907790724,39.334390496274864,0
26.187118387071607,24.871352333586504,0
30.145494871206544,41.022934344501486,0
20.567233946396346,79.17938182529926,1
45.163877045197275,64.50460564100187,1
76.68313872165943,96.04231622730902,1
2.8674152464106095,3.2252635325228285,0
19.822179451383892,24.10840551690221,0
12.281499389952588,98.49725617466535,1
23.728357977152147,1.5136908895821777,0
22.618767975267573,33.10671191743365,0
61.947155517777986,83.29881206945149,1
95.73840225957233,80.2053240719529,1
56.11997927096601,14.089614884874258,0
62.59376260804959,88.25628910150242,1
62.89239386523179,77.56148813550676,1
49.836405198214294,7.1528724632514695,0
88.65119330761013,14.549193536203166,0
70.43396244833676,96.17421912871775,1
16.68907226662458,54.64018929918873,1
53.08642806941265,40.39769484651919,0
72.70796011485272,4.339047156695319,0
7.5854289563063615,20.862760276651507,0
65.44457077570664,25.77386755511118,0
64.63130101112647,49.975009144512946,0
94.55791890352626,66.99568261343131,1
64.89914927123561,46.63443219293659,0
40.74557378026202,76.21097092111474,0
17.71237544983165,76.15426844920827,1
4.963190151939023,90.94545557493947,0
82.35744739278385,95.91462739361197,1
96.89249961472919,53.678780451282584,0
71.26944716789141,11.799491482057917,0
54.64494399030685,82.482241822471,1
61.709088439322336,46.91591799528011,0
15.761308167754828,10.552464941011854,0
22.76642978165535,25.021737098573162,0
7.068433538664998,85.57104589104256,1
89.09032525357985,31.349718346626126,0
15.365671759130661,43.37535148152146,0
50.0471624154843,5.60223100530558,0
73.42296911933131,93.9483690583313,1
85.94423056462122,17.996219405387336,0
68.19719041490632,6.1001636174853076,0
1.548712563601895,23.791247554895556,0
28.150155914849062,67.72159263908107,1
62.02784270710855,63.61386952572899,1
