@relation  generated
@attribute A numeric
@attribute B numeric
@attribute class {0,1}

@data
81.47236863931789,42.70623477596952,1
90.57919370756193,95.53721029710212,1
12.698681629350606,72.4247033520084,0
91.33758561390194,58.08917123637738,1
63.23592462254095,54.02579074207804,1
9.754040499940952,70.54411915640809,0
27.849821886704838,0.5028883301121057,0
54.688151920498385,78.25157788362417,1
95.75068354342976,92.68595733855088,1
96.48885351992766,0.829565739263971,0
15.761308167754828,82.46283426663942,0
97.05927817606157,76.73358680278798,1
95.71669482429456,99.71368953486858,1
48.53756487228412,22.765307205821895,0
80.02804688888001,91.95422061944647,1
14.188633862721534,64.19993055217803,0
42.1761282626275,10.532018297591527,0
91.57355251890671,26.816091371168294,1
79.22073295595544,76.38437645395841,1
95.9492426392903,80.55101555755405,1
65.57406991565868,10.42529976019173,0
3.5711678574189554,46.97587762928435,0
84.9129305868777,21.90618908911737,1
93.39932477575505,92.27079065427236,1
67.87351548577735,32.03226320161483,0
75.77401305783334,85.75438087807814,1
74.31324681249161,25.9846667655122,1
39.222701953416816,87.80629427066175,1
65.54778901775566,18.826761682923056,0
17.118668781156178,75.91938373498184,0
70.60460880196088,3.168930011220694,0
3.1832846377420676,64.23391570829645,0
27.692298496088995,56.687091276064564,0
4.617139063115394,37.64095454500666,0
9.713178123584754,21.254837943986814,0
82.34578283272927,79.21568395325892,1
69.4828622975817,14.544348012461118,0
31.70994800608605,48.914245039065584,0
95.0222048838355,1.284574687376272,0
3.444608050290876,18.66120248121952,0
43.874435965639826,48.52304569497701,0
38.15584570930084,83.82260767002954,1
76.55167881490024,14.105696859946015,0
79.51999011370631,73.22169874117499,1
18.68726045543786,69.10669159834268,0
48.976439578823104,3.4492619784632583,0
44.55862007108995,48.88572636084599,0
64.63130101112647,97.13904101565089,1
70.93648308580725,11.245137935069804,0
75.46866819823609,74.32137742008173,1
27.60250769985784,63.85413713394208,0
67.97026768536747,59.41829129699433,1
65.50980039738407,49.862251273625006,1
16.261173519463057,56.78526592877881,0
11.899768155837664,42.65042513363545,0
49.836405198214294,7.623944235382996,0
95.97439585160811,29.05866534579288,1
34.03857266661332,56.13350473227945,0
58.52677509797773,63.33334683217201,1
22.381193949113698,93.07758590481234,1
75.12670593056528,97.77691577022338,1
25.509511545926912,9.359654600595368,0
50.595705166514236,66.17349444179433,1
69.9076722656686,60.277289948543874,1
89.09032525357985,47.381786322092665,1
95.92914252054443,35.625634249627666,1
54.72155299638031,47.55784416332205,1
13.862444282867914,67.10220182833481,0
14.929400555905747,95.96451969937951,1
25.750825412373647,8.908426550641035,0
84.07172559836626,79.77424598470513,1
25.428217897153104,59.07757461408865,0
81.42848260688163,91.21967542520764,1
24.35249687249893,10.112931888761889,0
92.92636231872278,29.329464296713137,1
34.998376598480874,5.158820538393371,0
19.65952504312082,50.41281805978367,0
25.108385797603106,76.83757518986775,1
61.60446761466392,28.29853762141087,0
47.328884890272924,22.536024579435722,0
35.165950706299675,33.128964262558924,0
83.08286278962909,45.32513514082428,1
58.52640911527243,73.73846381813003,1
54.97236082911395,50.988565470314725,1
91.71936638298101,38.25141918533973,1
28.583901882037356,90.5483216847227,1
75.72002291107212,96.52577489697266,1
75.37290942784954,62.8267352552455,1
38.04458469753567,13.203117005490661,0
56.782164072522114,61.830177832865374,1
7.5854289563063615,38.30201040647031,0
5.395011866660715,99.11937475687989,1
